Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
2.508233259550098,0.26176983397742365,Medium,Low,No,-0.7009902556898064,-1.5328147384142963,Medium,Yes,-0.40124168605466753,Low,Medium,Private,Neutral,-0.938376811805773,No,High School,Near,Female,0.4535392472118754
-0.49670437015187013,-0.4310747501342799,High,Medium,Yes,0.6613991013752177,0.41180599500835624,Low,Yes,1.2241438564120333,High,Medium,Public,Neutral,0.03141133078780467,Yes,Postgraduate,Near,Male,-0.06057824550990011
0.17105954755967837,1.474247856172905,Medium,High,Yes,-0.01979557715729433,1.6619193236372043,High,Yes,-0.40124168605466753,Medium,High,Public,Neutral,-1.9081649543993509,No,Postgraduate,Moderate,Male,1.7388329790163142
1.5065873829827754,-1.5569471993157984,High,Medium,Yes,0.6613991013752177,-0.07434918834730689,Medium,Yes,-0.40124168605466753,Low,Medium,Private,Negative,0.03141133078780467,Yes,College,Near,Male,-0.31763699187078787
2.0074103212664367,0.6081921260332754,Medium,High,Yes,-0.01979557715729433,-0.2827014097854482,Medium,Yes,-1.213934457288018,High,Low,Public,Neutral,1.0011994733813825,Yes,College,Near,Male,1.2247154862945386
2.0074103212664367,1.3876422831589421,Medium,Low,Yes,-0.01979557715729433,1.5230178426784435,Low,Yes,-0.40124168605466753,Low,Medium,Public,Neutral,1.9709876159749602,No,College,Moderate,Male,1.4817742326554264
1.1727054241270012,1.0412199911030902,High,Medium,No,-0.7009902556898064,-0.9077580740998723,High,Yes,-1.213934457288018,Medium,High,Public,Positive,1.0011994733813825,No,College,Near,Male,1.4817742326554264
1.005764444699114,-1.1239193342459837,Low,Medium,Yes,-1.3821849342223185,-0.9077580740998723,High,Yes,-1.213934457288018,Medium,Medium,Public,Negative,-0.938376811805773,No,High School,Moderate,Male,-1.088813230953451
0.6718824858433398,-0.6908914691761688,High,Medium,Yes,-0.01979557715729433,1.3841163617196826,Medium,Yes,1.2241438564120333,Low,Medium,Public,Negative,-0.938376811805773,No,Postgraduate,Near,Male,0.4535392472118754
0.8388234652712269,0.7814032720612014,Low,Low,Yes,-0.7009902556898064,0.48125673548773673,High,Yes,0.41145108517868284,Low,Medium,Public,Neutral,2.9407757585685377,No,Postgraduate,Near,Male,0.9676567399336509
-0.49670437015187013,-1.4703416263018354,High,Medium,No,1.3425937799077299,-1.5328147384142963,High,Yes,-0.40124168605466753,Low,High,Public,Neutral,1.0011994733813825,No,College,Moderate,Male,-1.088813230953451
-0.8305863290076444,1.0412199911030902,Medium,High,Yes,-1.3821849342223185,0.6201582164464976,Medium,Yes,-1.213934457288018,High,Low,Public,Positive,1.9709876159749602,No,High School,Moderate,Female,0.4535392472118754
0.0041185681317912485,0.7814032720612014,High,High,Yes,2.023788458440242,1.1063133998021608,Low,Yes,1.2241438564120333,Medium,Medium,Private,Neutral,0.03141133078780467,No,College,Moderate,Male,1.2247154862945386
-0.16282241129609587,0.7814032720612014,High,Low,Yes,-0.01979557715729433,-0.7688565931411113,Medium,Yes,0.41145108517868284,Low,Medium,Public,Positive,1.0011994733813825,Yes,Postgraduate,Moderate,Female,0.19648050085098764
-0.49670437015187013,-1.3837360532878724,Low,High,No,-0.01979557715729433,-0.42160289074420915,Medium,Yes,-0.40124168605466753,Medium,Medium,Public,Negative,0.03141133078780467,No,High School,Near,Female,-1.3458719773143388
0.6718824858433398,0.7814032720612014,Low,High,Yes,-0.7009902556898064,-1.046659555058633,Medium,Yes,-0.40124168605466753,Low,Medium,Private,Neutral,-0.938376811805773,No,High School,Near,Male,0.19648050085098764
1.005764444699114,0.6081921260332754,Medium,Medium,Yes,0.6613991013752177,0.48125673548773673,High,Yes,-0.40124168605466753,Low,Medium,Public,Negative,-0.938376811805773,No,Postgraduate,Near,Male,0.9676567399336509
0.17105954755967837,1.1278255641170531,Medium,Low,Yes,-0.01979557715729433,0.5507074759671171,Low,No,-0.40124168605466753,High,High,Public,Neutral,0.03141133078780467,Yes,High School,Moderate,Male,-0.06057824550990011
1.5065873829827754,-1.5569471993157984,Low,High,Yes,-0.01979557715729433,-1.5328147384142963,High,Yes,-1.213934457288018,Low,Medium,Private,Positive,0.03141133078780467,No,College,Moderate,Female,-0.5746957382316756
-1.1644682878634187,-1.6435527723297614,Low,Medium,Yes,0.6613991013752177,0.6201582164464976,High,No,-0.40124168605466753,Medium,High,Public,Neutral,0.03141133078780467,Yes,Postgraduate,Far,Male,-1.8599894700361144
-0.16282241129609587,-0.4310747501342799,Medium,High,Yes,0.6613991013752177,0.5507074759671171,High,Yes,0.41145108517868284,High,Medium,Public,Neutral,-0.938376811805773,No,High School,Near,Male,0.19648050085098764
-0.6636453495797573,-1.2105249072599464,Low,Medium,Yes,1.3425937799077299,-1.6022654788936768,Medium,Yes,-0.40124168605466753,Medium,Low,Public,Negative,0.03141133078780467,Yes,High School,Near,Male,-2.117048216397002
-1.8322322055749671,0.17516426096346072,High,Medium,No,0.6613991013752177,0.2034537735702149,Medium,Yes,-1.213934457288018,High,Medium,Public,Neutral,-2.8779530969929286,No,High School,Moderate,Female,-0.8317544845925633
0.0041185681317912485,1.474247856172905,High,Medium,Yes,-0.7009902556898064,0.41180599500835624,High,Yes,0.41145108517868284,Low,Low,Public,Neutral,0.03141133078780467,No,High School,Moderate,Male,0.9676567399336509
-0.16282241129609587,-0.344469177120317,High,High,No,-2.0633796127548307,-0.21325066930606779,Low,Yes,0.41145108517868284,High,Medium,Public,Neutral,-0.938376811805773,No,College,Moderate,Female,0.19648050085098764
1.5065873829827754,1.2144311371310161,Low,Medium,Yes,-0.01979557715729433,1.3841163617196826,Medium,No,0.41145108517868284,Low,Medium,Public,Neutral,0.03141133078780467,Yes,College,Moderate,Male,0.7105979935727631
0.6718824858433398,-1.7301583453437241,Low,Low,No,-0.01979557715729433,-0.6299551121823505,Medium,Yes,-0.40124168605466753,Medium,High,Public,Neutral,1.0011994733813825,No,College,Near,Female,-1.3458719773143388
-0.9975273084355315,-1.1239193342459837,Medium,Medium,No,2.023788458440242,-1.5328147384142963,Medium,Yes,0.41145108517868284,High,Medium,Public,Neutral,0.03141133078780467,No,College,Near,Male,-1.3458719773143388
1.8404693418385496,-1.6435527723297614,High,Medium,No,-0.01979557715729433,0.6201582164464976,Medium,Yes,0.41145108517868284,Medium,Medium,Private,Neutral,0.03141133078780467,No,High School,Near,Male,0.19648050085098764
1.1727054241270012,-0.6042858961622058,Medium,Medium,No,0.6613991013752177,0.3423552545289758,Low,Yes,1.2241438564120333,Medium,Medium,Private,Negative,0.03141133078780467,No,High School,Near,Female,0.19648050085098764
0.5049415064154527,1.3876422831589421,Medium,Medium,Yes,0.6613991013752177,1.6619193236372043,High,Yes,1.2241438564120333,Low,Low,Public,Positive,1.0011994733813825,No,High School,Near,Female,1.7388329790163142
-0.16282241129609587,-1.3837360532878724,Low,Medium,No,0.6613991013752177,-0.9077580740998723,Medium,Yes,-1.213934457288018,High,Medium,Public,Positive,1.0011994733813825,Yes,College,Near,Male,-1.6029307236752266
-0.9975273084355315,0.34837540699138664,Medium,Medium,Yes,0.6613991013752177,-0.35215215026482866,Medium,Yes,-0.40124168605466753,Low,High,Public,Neutral,1.9709876159749602,No,College,Near,Male,-0.06057824550990011
-0.329763390723983,-0.1712580310923911,Medium,Low,No,-0.7009902556898064,-0.14379992882668732,Medium,Yes,-0.40124168605466753,High,High,Public,Positive,-0.938376811805773,No,High School,Moderate,Female,-0.5746957382316756
1.1727054241270012,1.5608534291868679,Low,Medium,Yes,-0.7009902556898064,1.2452148807609216,Low,No,2.849529398878734,High,High,Public,Positive,0.03141133078780467,No,High School,Moderate,Female,8.679419130760284
1.8404693418385496,-1.2971304802739094,Medium,Low,Yes,-0.01979557715729433,-0.2827014097854482,Medium,Yes,-0.40124168605466753,Low,Medium,Public,Neutral,1.0011994733813825,No,High School,Moderate,Male,-0.5746957382316756
1.5065873829827754,-1.0373137612320207,Medium,Medium,No,-2.0633796127548307,0.9674119188433998,Medium,Yes,-1.213934457288018,Medium,Medium,Private,Neutral,1.0011994733813825,Yes,College,Near,Male,-0.06057824550990011
-0.49670437015187013,-1.6435527723297614,Medium,High,Yes,-0.01979557715729433,-1.185561036017394,Low,Yes,0.41145108517868284,Low,Medium,Public,Positive,0.03141133078780467,Yes,High School,Near,Female,-1.6029307236752266
-1.1644682878634187,-0.25786360410635406,Medium,Medium,No,-0.7009902556898064,-0.35215215026482866,Medium,Yes,1.2241438564120333,Medium,High,Public,Neutral,1.0011994733813825,Yes,High School,Near,Male,-0.8317544845925633
0.17105954755967837,-0.7774970421901317,High,Low,No,-0.01979557715729433,-1.185561036017394,High,Yes,-0.40124168605466753,Medium,High,Public,Positive,0.03141133078780467,Yes,College,Far,Female,-0.8317544845925633
-1.8322322055749671,1.3010367101449791,Medium,Medium,Yes,-0.01979557715729433,1.5230178426784435,Medium,Yes,-0.40124168605466753,Low,Low,Public,Neutral,-0.938376811805773,No,College,Near,Male,-0.06057824550990011
0.3380005269875655,0.34837540699138664,Medium,Medium,Yes,-1.3821849342223185,-1.1161102955380136,Medium,Yes,-1.213934457288018,High,High,Private,Positive,0.03141133078780467,No,College,Near,Female,0.4535392472118754
-0.16282241129609587,0.43498098000534957,High,Medium,Yes,1.3425937799077299,-0.2827014097854482,Low,Yes,-0.40124168605466753,Medium,High,Public,Positive,-0.938376811805773,No,Postgraduate,Moderate,Female,0.4535392472118754
-0.49670437015187013,0.08855868794949777,High,Medium,No,-0.01979557715729433,-1.4633639979349158,Medium,Yes,2.0368366276453838,Low,Medium,Public,Positive,0.03141133078780467,No,High School,Near,Female,-0.06057824550990011
-1.66529122614708,-1.3837360532878724,Medium,High,No,0.6613991013752177,1.453567102199063,Medium,Yes,-0.40124168605466753,Medium,Medium,Public,Neutral,0.03141133078780467,No,High School,Moderate,Male,-1.3458719773143388
0.5049415064154527,-0.1712580310923911,Low,High,No,-0.01979557715729433,0.41180599500835624,Medium,Yes,-1.213934457288018,Low,Medium,Private,Neutral,-1.9081649543993509,No,High School,Near,Male,-0.31763699187078787
-0.49670437015187013,1.7340645752147938,High,Medium,No,0.6613991013752177,1.5924685831578238,Low,Yes,-1.213934457288018,Medium,High,Public,Positive,1.0011994733813825,No,College,Near,Male,1.2247154862945386
-1.1644682878634187,1.1278255641170531,Medium,Medium,Yes,-1.3821849342223185,-1.6022654788936768,Low,Yes,0.41145108517868284,Medium,Medium,Public,Positive,0.03141133078780467,No,College,Near,Female,-0.06057824550990011
-2.8338780821422898,1.3876422831589421,High,High,Yes,1.3425937799077299,-1.1161102955380136,Medium,Yes,0.41145108517868284,Low,Medium,Public,Negative,0.03141133078780467,No,College,Moderate,Female,-0.31763699187078787
0.0041185681317912485,1.1278255641170531,Low,Low,Yes,0.6613991013752177,-0.42160289074420915,Medium,Yes,0.41145108517868284,Low,Medium,Public,Neutral,1.0011994733813825,No,High School,Moderate,Male,-0.06057824550990011
1.8404693418385496,-1.3837360532878724,High,Low,Yes,-0.01979557715729433,0.41180599500835624,Low,Yes,-0.40124168605466753,Medium,Medium,Public,Positive,1.0011994733813825,No,High School,Near,Female,-0.06057824550990011
1.6735283624106625,-0.9507081882180577,Medium,Medium,Yes,-0.01979557715729433,-0.6299551121823505,Medium,Yes,-1.213934457288018,Medium,Low,Public,Positive,1.0011994733813825,No,Postgraduate,Near,Female,0.19648050085098764
-0.49670437015187013,-1.7301583453437241,High,Medium,Yes,1.3425937799077299,0.7590596974052585,Medium,Yes,-1.213934457288018,Low,High,Public,Positive,-0.938376811805773,No,High School,Near,Male,-1.088813230953451
-0.6636453495797573,-0.6908914691761688,Medium,High,No,-0.7009902556898064,-1.185561036017394,Low,Yes,-0.40124168605466753,Medium,Medium,Public,Negative,-0.938376811805773,No,High School,Far,Male,-1.3458719773143388
0.5049415064154527,-1.3837360532878724,High,Medium,Yes,-1.3821849342223185,0.3423552545289758,Low,Yes,1.2241438564120333,Medium,High,Public,Negative,-0.938376811805773,Yes,College,Moderate,Female,-0.5746957382316756
-0.9975273084355315,-0.08465245807842814,Medium,Medium,Yes,-0.7009902556898064,-0.35215215026482866,Medium,Yes,-0.40124168605466753,Low,Medium,Public,Positive,2.9407757585685377,No,College,Moderate,Male,-0.5746957382316756
0.3380005269875655,0.6081921260332754,Medium,High,Yes,-0.01979557715729433,-0.0048984478679264375,Medium,Yes,-1.213934457288018,Medium,High,Public,Positive,-0.938376811805773,Yes,College,Near,Female,0.7105979935727631
0.8388234652712269,1.3010367101449791,Low,Medium,No,-0.01979557715729433,0.2034537735702149,Medium,Yes,4.474914941345435,Low,Medium,Public,Positive,1.0011994733813825,No,High School,Near,Male,1.4817742326554264
1.1727054241270012,0.8680088450751643,High,Medium,Yes,1.3425937799077299,-1.5328147384142963,Medium,Yes,-0.40124168605466753,Medium,High,Public,Positive,-0.938376811805773,No,Postgraduate,Near,Female,1.4817742326554264
-0.16282241129609587,1.5608534291868679,Medium,Low,Yes,-0.7009902556898064,1.453567102199063,Medium,No,0.41145108517868284,Low,Medium,Private,Negative,-0.938376811805773,No,High School,Moderate,Male,0.19648050085098764
-0.16282241129609587,-1.5569471993157984,Medium,Low,No,-0.7009902556898064,0.9674119188433998,High,Yes,1.2241438564120333,Medium,Medium,Public,Positive,-1.9081649543993509,No,High School,Moderate,Male,-1.088813230953451
-0.8305863290076444,-1.7301583453437241,Medium,Low,Yes,-1.3821849342223185,-0.21325066930606779,High,Yes,0.41145108517868284,High,High,Public,Positive,-0.938376811805773,No,High School,Near,Male,-1.3458719773143388
-0.8305863290076444,0.5215865530193126,High,Medium,Yes,0.6613991013752177,0.13400303309083447,Medium,Yes,-1.213934457288018,Medium,Medium,Public,Positive,0.03141133078780467,No,Postgraduate,Near,Male,0.4535392472118754
-0.16282241129609587,-0.6908914691761688,Medium,High,No,-1.3821849342223185,-1.6022654788936768,Medium,Yes,0.41145108517868284,Medium,Medium,Public,Neutral,0.03141133078780467,No,Postgraduate,Near,Male,-0.31763699187078787
0.3380005269875655,-0.8641026152040947,Medium,High,Yes,0.6613991013752177,-0.0048984478679264375,High,Yes,-1.213934457288018,Medium,Medium,Private,Positive,0.03141133078780467,No,Postgraduate,Near,Male,0.19648050085098764
0.8388234652712269,-0.6042858961622058,High,Medium,Yes,-0.7009902556898064,-0.2827014097854482,Low,Yes,-1.213934457288018,Low,Medium,Private,Positive,0.03141133078780467,No,College,Far,Female,-0.06057824550990011
-0.8305863290076444,-0.7774970421901317,High,High,Yes,-0.7009902556898064,-0.42160289074420915,Low,Yes,0.41145108517868284,Low,High,Private,Negative,1.0011994733813825,No,College,Near,Female,-0.5746957382316756
1.5065873829827754,0.0019531149355348125,Low,Medium,Yes,2.023788458440242,1.1063133998021608,High,No,-0.40124168605466753,High,Medium,Public,Positive,0.03141133078780467,No,College,Moderate,Male,0.7105979935727631
-0.329763390723983,-0.1712580310923911,Low,Medium,Yes,1.3425937799077299,-1.1161102955380136,High,No,-1.213934457288018,High,High,Private,Positive,-1.9081649543993509,No,High School,Moderate,Female,-0.8317544845925633
0.0041185681317912485,0.0019531149355348125,Low,Low,Yes,-0.01979557715729433,-1.1161102955380136,High,Yes,0.41145108517868284,Medium,High,Private,Neutral,0.03141133078780467,No,High School,Moderate,Male,-0.5746957382316756
-0.6636453495797573,0.6081921260332754,Medium,Medium,No,-1.3821849342223185,0.06455229261145401,High,Yes,-0.40124168605466753,Low,High,Private,Neutral,-0.938376811805773,No,Postgraduate,Far,Female,-0.06057824550990011
-2.4999961232865155,-0.4310747501342799,Medium,Low,Yes,2.023788458440242,0.6201582164464976,Medium,Yes,-1.213934457288018,High,Medium,Private,Neutral,1.0011994733813825,No,Postgraduate,Moderate,Female,-1.3458719773143388
0.8388234652712269,-0.8641026152040947,Medium,Medium,Yes,-0.01979557715729433,-1.6717162193730573,High,Yes,1.2241438564120333,Low,Medium,Public,Positive,1.0011994733813825,No,High School,Moderate,Male,-0.31763699187078787
0.6718824858433398,-1.1239193342459837,High,High,Yes,-0.01979557715729433,0.13400303309083447,Low,Yes,-1.213934457288018,High,Medium,Public,Positive,-0.938376811805773,No,College,Near,Female,0.19648050085098764
-0.329763390723983,-0.5176803231482429,Medium,Low,No,0.6613991013752177,-0.6994058526617309,High,Yes,-1.213934457288018,Medium,High,Public,Positive,1.0011994733813825,No,College,Moderate,Female,-0.8317544845925633
0.0041185681317912485,0.8680088450751643,High,Low,No,-2.0633796127548307,0.8979611783640193,Medium,Yes,1.2241438564120333,Low,Medium,Public,Negative,0.03141133078780467,No,High School,Moderate,Male,0.4535392472118754
0.5049415064154527,0.8680088450751643,Medium,Medium,Yes,-0.7009902556898064,-0.14379992882668732,Low,No,-0.40124168605466753,High,Medium,Private,Positive,-0.938376811805773,No,High School,Near,Female,0.4535392472118754
-1.498350246719193,0.6081921260332754,Medium,Medium,Yes,-0.01979557715729433,1.175764140281541,Medium,Yes,-0.40124168605466753,Medium,Medium,Public,Positive,1.9709876159749602,No,High School,Moderate,Female,-0.06057824550990011
-0.49670437015187013,-0.9507081882180577,Medium,Medium,Yes,-0.01979557715729433,-0.35215215026482866,Low,Yes,-1.213934457288018,Low,High,Public,Neutral,0.03141133078780467,Yes,College,Moderate,Male,-1.6029307236752266
0.8388234652712269,0.34837540699138664,High,Medium,Yes,-1.3821849342223185,1.1063133998021608,Low,Yes,-0.40124168605466753,Medium,Medium,Public,Positive,1.0011994733813825,Yes,Postgraduate,Moderate,Female,0.7105979935727631
-1.3314092672913058,0.26176983397742365,Low,Medium,Yes,-0.01979557715729433,0.7590596974052585,Low,Yes,-0.40124168605466753,High,Medium,Public,Negative,1.0011994733813825,No,College,Near,Female,-0.5746957382316756
0.3380005269875655,-0.08465245807842814,Medium,Medium,Yes,-0.01979557715729433,1.1063133998021608,Low,Yes,-1.213934457288018,Low,Medium,Public,Positive,1.0011994733813825,Yes,College,Moderate,Male,-0.31763699187078787
-1.3314092672913058,0.17516426096346072,Low,Medium,Yes,2.023788458440242,1.1063133998021608,Medium,Yes,1.2241438564120333,Low,Medium,Public,Negative,0.03141133078780467,No,Postgraduate,Near,Male,-0.31763699187078787
0.5049415064154527,0.0019531149355348125,Medium,High,Yes,1.3425937799077299,-0.07434918834730689,Medium,Yes,2.0368366276453838,Medium,Medium,Public,Negative,0.03141133078780467,No,High School,Moderate,Male,0.4535392472118754
0.0041185681317912485,0.26176983397742365,Medium,Medium,Yes,-0.01979557715729433,-0.4910536312235896,High,Yes,-0.40124168605466753,Medium,Medium,Public,Positive,-1.9081649543993509,No,High School,Near,Female,-0.06057824550990011
-1.66529122614708,0.7814032720612014,High,High,Yes,-0.01979557715729433,0.8979611783640193,Medium,Yes,0.41145108517868284,High,Medium,Private,Positive,-0.938376811805773,No,Postgraduate,Near,Female,0.9676567399336509
1.1727054241270012,-1.3837360532878724,High,High,Yes,1.3425937799077299,-0.4910536312235896,High,Yes,-0.40124168605466753,Low,High,Private,Neutral,1.0011994733813825,No,High School,Near,Male,0.19648050085098764
-0.6636453495797573,0.8680088450751643,Medium,Medium,No,-0.01979557715729433,-1.4633639979349158,High,No,0.41145108517868284,Medium,Medium,Public,Positive,0.03141133078780467,No,High School,Near,Female,-0.06057824550990011
-0.8305863290076444,-1.2971304802739094,High,Medium,No,-1.3821849342223185,1.2452148807609216,Low,Yes,0.41145108517868284,Low,Medium,Public,Neutral,1.0011994733813825,Yes,High School,Near,Female,-1.088813230953451
0.17105954755967837,-1.4703416263018354,Medium,Medium,No,2.023788458440242,-0.35215215026482866,Low,Yes,-0.40124168605466753,High,High,Private,Positive,-0.938376811805773,No,College,Near,Female,-0.8317544845925633
1.1727054241270012,1.6474590022008309,High,Medium,Yes,-0.7009902556898064,-1.2550117764967745,Medium,Yes,1.2241438564120333,Low,Medium,Public,Neutral,0.03141133078780467,No,College,Moderate,Male,1.4817742326554264
-0.9975273084355315,1.5608534291868679,Medium,Medium,Yes,2.023788458440242,0.48125673548773673,High,Yes,-0.40124168605466753,Low,Medium,Private,Positive,0.03141133078780467,No,High School,Moderate,Male,0.4535392472118754
0.0041185681317912485,-1.5569471993157984,High,Low,No,0.6613991013752177,1.314665621240302,High,Yes,-0.40124168605466753,Medium,Medium,Public,Positive,0.03141133078780467,No,High School,Near,Female,-0.5746957382316756
0.5049415064154527,-0.1712580310923911,High,Low,Yes,-0.7009902556898064,1.2452148807609216,Medium,Yes,-1.213934457288018,Medium,High,Private,Positive,1.9709876159749602,No,Postgraduate,Near,Male,0.7105979935727631
0.6718824858433398,-1.1239193342459837,High,Medium,Yes,-2.0633796127548307,0.2034537735702149,Low,Yes,-0.40124168605466753,Low,High,Public,Positive,-0.938376811805773,No,High School,Near,Female,-0.06057824550990011
0.17105954755967837,-0.08465245807842814,Medium,Low,Yes,0.6613991013752177,-1.4633639979349158,High,Yes,1.2241438564120333,Low,Medium,Public,Positive,0.03141133078780467,No,Postgraduate,Moderate,Female,-0.06057824550990011
-0.329763390723983,1.1278255641170531,Medium,High,Yes,-1.3821849342223185,0.6896089569258781,Medium,Yes,-1.213934457288018,Low,Medium,Public,Positive,0.03141133078780467,No,High School,Near,Male,0.7105979935727631
-0.8305863290076444,1.5608534291868679,High,Low,No,0.6613991013752177,0.3423552545289758,Low,No,0.41145108517868284,High,High,Public,Negative,-0.938376811805773,No,Postgraduate,Near,Female,0.4535392472118754
0.17105954755967837,0.43498098000534957,High,Medium,No,2.023788458440242,-0.9772088145792527,High,Yes,0.41145108517868284,Medium,Medium,Public,Neutral,-0.938376811805773,Yes,High School,Near,Male,0.19648050085098764
-0.9975273084355315,-0.5176803231482429,Medium,High,No,-1.3821849342223185,1.3841163617196826,High,Yes,-0.40124168605466753,Low,High,Public,Positive,0.03141133078780467,Yes,College,Near,Male,-0.31763699187078787
-3.000819061570177,0.34837540699138664,Low,High,No,0.6613991013752177,-1.4633639979349158,Low,Yes,1.2241438564120333,Low,Low,Public,Positive,1.0011994733813825,No,High School,Near,Male,-1.3458719773143388
0.5049415064154527,-0.6908914691761688,Medium,Medium,Yes,-0.7009902556898064,-0.42160289074420915,Low,Yes,0.41145108517868284,High,Medium,Public,Positive,1.0011994733813825,No,High School,Near,Male,-0.06057824550990011
0.8388234652712269,1.3876422831589421,Medium,Low,Yes,1.3425937799077299,-1.3939132574555355,High,Yes,0.41145108517868284,Medium,High,Public,Neutral,1.0011994733813825,No,High School,Moderate,Male,0.9676567399336509
-2.3330551438586284,1.3010367101449791,High,Medium,Yes,-0.01979557715729433,1.453567102199063,Medium,Yes,2.0368366276453838,Low,Medium,Public,Neutral,-0.938376811805773,No,High School,Moderate,Female,0.19648050085098764
-0.9975273084355315,0.17516426096346072,High,Medium,Yes,-0.01979557715729433,-1.6022654788936768,High,Yes,1.2241438564120333,Low,Medium,Public,Negative,-0.938376811805773,No,High School,Near,Female,-0.31763699187078787
0.6718824858433398,-0.6042858961622058,Low,Medium,Yes,1.3425937799077299,-0.2827014097854482,High,Yes,-1.213934457288018,Low,Medium,Public,Neutral,0.03141133078780467,No,High School,Moderate,Male,-0.8317544845925633
2.0074103212664367,-0.6908914691761688,High,Medium,Yes,0.6613991013752177,1.2452148807609216,Low,Yes,-0.40124168605466753,Low,Medium,Private,Neutral,1.0011994733813825,No,Postgraduate,Near,Female,0.9676567399336509
0.0041185681317912485,-1.6435527723297614,Low,Low,Yes,-0.7009902556898064,-0.8383073336204918,Medium,Yes,-0.40124168605466753,Medium,High,Public,Positive,1.0011994733813825,No,College,Far,Male,-1.6029307236752266
-0.6636453495797573,1.1278255641170531,Medium,High,No,2.023788458440242,-1.3939132574555355,Medium,No,0.41145108517868284,Low,Medium,Public,Neutral,-0.938376811805773,No,College,Near,Male,-0.06057824550990011
-0.16282241129609587,-0.1712580310923911,Medium,Low,Yes,-1.3821849342223185,-1.324462516976155,Low,Yes,1.2241438564120333,High,Medium,Public,Neutral,1.0011994733813825,No,College,Moderate,Female,-0.5746957382316756
1.3396464035548883,-0.6042858961622058,High,Medium,Yes,-0.01979557715729433,-0.35215215026482866,Low,No,-1.213934457288018,Low,Medium,Private,Negative,2.9407757585685377,No,College,Moderate,Female,-0.31763699187078787
-0.6636453495797573,-0.08465245807842814,High,High,Yes,-0.7009902556898064,-0.2827014097854482,Medium,Yes,0.41145108517868284,Low,High,Public,Neutral,1.0011994733813825,No,High School,Near,Female,0.19648050085098764
-0.8305863290076444,1.1278255641170531,Medium,Medium,No,-1.3821849342223185,0.7590596974052585,Medium,Yes,-1.213934457288018,Low,Medium,Public,Neutral,-0.938376811805773,No,College,Far,Male,-0.31763699187078787
-0.49670437015187013,-1.2971304802739094,Medium,Medium,No,-1.3821849342223185,-0.9077580740998723,Medium,Yes,0.41145108517868284,Medium,Medium,Public,Positive,1.0011994733813825,No,High School,Near,Female,-1.088813230953451
-0.9975273084355315,1.2144311371310161,Low,Low,Yes,-0.01979557715729433,0.6896089569258781,Low,Yes,-0.40124168605466753,High,Medium,Public,Neutral,0.03141133078780467,No,High School,Moderate,Female,-0.31763699187078787
0.17105954755967837,1.3876422831589421,Medium,High,No,0.6613991013752177,1.7313700641165848,Medium,Yes,-0.40124168605466753,High,Medium,Private,Positive,-0.938376811805773,No,College,Near,Female,1.4817742326554264
1.6735283624106625,1.5608534291868679,Medium,Low,Yes,1.3425937799077299,1.2452148807609216,Medium,Yes,-0.40124168605466753,Low,Low,Private,Positive,0.03141133078780467,No,High School,Near,Male,5.337655428068743
0.3380005269875655,-0.344469177120317,Medium,Medium,No,1.3425937799077299,0.48125673548773673,High,Yes,-1.213934457288018,Medium,High,Private,Neutral,1.0011994733813825,No,High School,Near,Male,-0.06057824550990011
-0.329763390723983,-0.9507081882180577,High,High,Yes,-0.01979557715729433,1.5230178426784435,Medium,Yes,0.41145108517868284,Medium,Medium,Public,Positive,-0.938376811805773,No,College,Near,Female,0.4535392472118754
-0.329763390723983,-0.4310747501342799,Medium,Low,Yes,-0.7009902556898064,1.7313700641165848,High,Yes,0.41145108517868284,Low,Medium,Public,Positive,0.03141133078780467,No,High School,Near,Female,-0.06057824550990011
-1.498350246719193,-0.6042858961622058,Medium,High,Yes,1.3425937799077299,0.27290451404959537,Medium,Yes,-0.40124168605466753,Low,High,Public,Neutral,-0.938376811805773,No,High School,Near,Male,-0.8317544845925633
0.8388234652712269,-1.1239193342459837,Medium,High,Yes,-0.7009902556898064,-0.7688565931411113,Medium,No,-1.213934457288018,Low,Medium,Public,Neutral,-0.938376811805773,No,High School,Moderate,Male,-0.8317544845925633
0.0041185681317912485,0.34837540699138664,Low,Medium,No,-1.3821849342223185,1.453567102199063,Low,Yes,-0.40124168605466753,Low,Medium,Public,Negative,-0.938376811805773,No,High School,Near,Male,-0.5746957382316756
-0.16282241129609587,-0.08465245807842814,Medium,Medium,No,0.6613991013752177,1.175764140281541,High,Yes,-0.40124168605466753,Medium,High,Public,Positive,-0.938376811805773,No,High School,Near,Male,0.19648050085098764
3.1759971772616464,1.3010367101449791,Medium,High,Yes,1.3425937799077299,-1.4633639979349158,High,Yes,0.41145108517868284,Medium,Medium,Private,Positive,0.03141133078780467,No,High School,Moderate,Male,2.5100092180989773
0.3380005269875655,-1.6435527723297614,Medium,Medium,Yes,-0.7009902556898064,1.5230178426784435,High,Yes,-1.213934457288018,Low,High,Public,Negative,-0.938376811805773,Yes,High School,Near,Male,-1.088813230953451
-0.8305863290076444,0.5215865530193126,High,High,Yes,2.023788458440242,-0.4910536312235896,Medium,Yes,-1.213934457288018,High,Medium,Public,Neutral,1.9709876159749602,No,College,Near,Male,0.4535392472118754
